question_id,title,content,asker_name,asker_email,category,difficulty,views,likes,resolve_count,created_at
229,Culpa doloribus aliquam nulla nisi reiciendis eaque eos asperiores.?,"Quo doloremque placeat animi. Sit ad incidunt dolorum.
Deserunt laboriosam minima vel sapiente. Placeat ea ex repellat doloremque placeat iste. Praesentium quia ipsam necessitatibus. Impedit repellat officiis blanditiis rerum nihil.
Similique quas recusandae.
Magnam doloremque in odio rem reprehenderit repudiandae. Odio itaque omnis. Alias omnis autem culpa in aliquid.
Quos voluptates tempore modi veniam accusamus accusantium nisi. Occaecati esse quam consectetur consequuntur quas.",윤예지,minjae14@example.com,기타,중급,748,64,False,2025-02-06 15:03:02.186264
70,Distinctio tenetur cumque dolore nulla nam.?,"Laborum assumenda saepe cumque. Commodi porro adipisci eius similique.
Sit eveniet cum dignissimos unde inventore. Doloribus deserunt quasi quam perferendis.
Blanditiis veniam nostrum sequi sint debitis. Provident repellat labore ab voluptate. Molestiae tenetur fugit nemo harum atque optio. Incidunt fuga rerum possimus.
Alias impedit nesciunt quae quibusdam culpa. Nostrum a eaque quas dolore.",박현숙,pi@example.net,생활,중급,769,56,True,2025-03-02 18:45:27.568493
32,Harum reiciendis veritatis optio repellat nam.?,"Praesentium ea quo animi quaerat accusantium explicabo. Veritatis neque itaque ea rem.
Amet odit doloribus. Quibusdam delectus sunt tempora eveniet quaerat.
Nemo facere laborum sit voluptate nisi. Voluptatem veniam ad provident molestias id.
Atque reiciendis laudantium molestias eum ipsum. Ad quod eos sed nisi suscipit. Magnam nam minima pariatur et tempora quos laboriosam.",임영철,jihyegim@example.org,기술,고급,818,5,True,2025-03-06 05:08:25.529148
184,Enim voluptatibus fugit tempore veritatis nihil consectetur.?,"Odio hic mollitia dolore. Quos ducimus repudiandae maxime nemo.
Reprehenderit nobis ducimus quis dolor. Id consectetur laudantium atque tempora possimus maiores. Vitae repellendus quidem rerum architecto quo dolorum. Illo assumenda veritatis ex.
Consectetur autem sunt dolor voluptatem natus. Aut qui libero quasi. Magnam sit minima quidem.
Culpa neque modi earum. Deserunt eaque facilis itaque facilis. Iusto aliquid error quos. Excepturi incidunt perspiciatis ut totam perspiciatis.",황민서,gyeongsugim@example.net,취업,초급,358,92,True,2024-11-13 08:20:10.681286
266,Dicta corporis blanditiis fugiat aspernatur eum architecto nihil.?,"Porro error perspiciatis provident molestiae molestiae ratione. Officiis quas iste quasi occaecati distinctio.
Recusandae vero quis numquam. Optio unde impedit ipsa.
Consectetur voluptates magnam laborum provident nemo. Tempore sed repellat officia ipsum perspiciatis debitis.
Accusamus ad tempore vitae. Atque culpa voluptate nulla. Vitae eius reprehenderit totam nemo officia.",구지원,subin52@example.com,학습,초급,241,64,True,2025-01-30 10:09:19.109324
226,Quisquam officiis odit unde cum autem perferendis ea voluptate incidunt veniam.?,"Quis dignissimos quidem odio. Id voluptas sint eligendi voluptate atque iusto omnis. Reprehenderit assumenda quisquam.
Repellendus at quisquam enim unde eum et. Qui suscipit expedita minus minima tempora voluptatum.
Sequi vero provident iste eum temporibus.
Consequuntur asperiores sint omnis expedita. Iusto soluta dolor inventore assumenda voluptates explicabo. Ullam asperiores perferendis ad molestias.",박정수,ijungsu@example.com,취업,중급,486,97,True,2024-10-13 09:29:41.679669
141,Dicta nostrum odit rerum incidunt cumque dolorem facere.?,"Cupiditate dolore provident perspiciatis perspiciatis earum. Vitae eligendi ipsa aut eligendi sapiente suscipit.
Praesentium explicabo rerum adipisci non tenetur. Magnam ad at accusantium eveniet aliquam.
Facere laudantium molestias. Nemo placeat numquam accusantium.
Praesentium repellat architecto consequatur placeat. Dolor tempora consequuntur accusantium non quaerat est. Adipisci fugiat quo voluptatibus ea voluptatum deleniti ipsam.",김은경,igyeongja@example.org,건강,중급,245,1,True,2025-01-27 00:31:37.096289
19,Minima vero veritatis optio maiores.?,"Quo et nihil. Earum natus repudiandae voluptas tenetur. Reprehenderit totam alias eos saepe ea. Quis voluptatibus dignissimos tempore ratione totam quos.
Mollitia animi quis totam autem sapiente aperiam. Cum omnis eaque ducimus mollitia esse explicabo. Odio aspernatur quasi voluptatum.
A commodi nesciunt fugiat. Rem odit repellat id.
Veniam ipsum ex tempore ducimus. Autem distinctio laboriosam nostrum. Rerum ratione eum alias. Minus accusamus suscipit aperiam sunt vel sint.",이순자,wan@example.com,취업,중급,232,33,False,2025-02-28 05:44:11.659341
182,Laboriosam consequuntur sint vero vel dolorem harum voluptatum quo.?,"Perspiciatis sequi rerum perspiciatis. Expedita assumenda sunt aut cumque tempora. Autem quaerat quidem.
Autem culpa sint nulla est ut quos vel. Totam voluptate numquam ipsum dignissimos aliquam numquam. Suscipit quas nostrum exercitationem maxime.
Ipsa eum deleniti. Aut odit ut.
Mollitia voluptate quasi tempora adipisci excepturi. Accusantium dolorum sapiente.
Commodi excepturi nemo ipsam itaque. Autem ea eveniet ex porro autem.",윤영식,gimjeongung@example.com,생활,중급,934,16,True,2025-03-27 17:53:42.084919
97,Asperiores reiciendis amet maiores ipsam laborum quod veniam quae amet.?,"Tempore fugit voluptates cumque excepturi. Modi molestiae facilis voluptas delectus aliquid porro. Rem quisquam eum consequuntur nostrum.
Maxime repudiandae quibusdam nulla ullam quis.
Sequi architecto nobis illo reiciendis libero ut. Culpa ut totam dicta ratione. Et earum blanditiis eligendi rerum. Occaecati accusamus neque voluptatibus pariatur perspiciatis.",최은서,iyeonghwan@example.com,기타,초급,983,66,True,2024-12-01 11:24:43.933134
133,Ipsa harum pariatur ipsam aperiam repudiandae exercitationem quae velit optio.?,"Voluptate dolores eaque optio ad aperiam eius enim. Ea eveniet corporis nesciunt voluptatum. Excepturi magnam delectus vel incidunt.
Commodi ducimus optio harum debitis quidem sequi hic.
Quis error fugiat nam maxime. Et suscipit iusto iusto numquam odio. Corrupti omnis labore.
Quasi perspiciatis minima. Impedit nulla perspiciatis possimus.
Officiis occaecati harum placeat praesentium. Repellendus deserunt incidunt expedita temporibus aperiam nam.",유영숙,gimjungsu@example.com,건강,고급,477,55,True,2024-07-26 21:32:36.523749
263,Delectus minima consequatur dolorem ex.?,"Qui quaerat id beatae cum placeat. Esse molestiae at optio dolorem.
Beatae assumenda culpa optio ea inventore. Et iure provident vel explicabo eveniet quos odio.
Odio culpa quam quia inventore. Laborum ipsa error. Ut quo quasi vero.
Nesciunt fugiat natus est minima. Nostrum saepe enim vero provident.
Debitis laboriosam suscipit praesentium itaque incidunt nisi. Perferendis earum quisquam ipsum occaecati accusamus. Voluptas repudiandae maxime odio error recusandae.",구아름,pmun@example.com,건강,중급,577,21,True,2025-03-16 08:34:59.922663
87,Blanditiis harum cumque animi iste.?,"Ab sapiente ut harum quae. Esse voluptatibus doloribus nostrum ipsum.
Ab ullam eveniet voluptatibus.
Numquam quibusdam veniam non voluptatum autem aliquid id. Voluptas recusandae consequuntur iste distinctio cumque reprehenderit.
Pariatur corporis voluptates fugit eos eius. Aperiam quos culpa placeat labore ipsum. Dolorem voluptates at perspiciatis non sint.
Reprehenderit ad tempora quasi quia odit. Ab tempore rerum eveniet est delectus vel.",김은영,ocoe@example.org,학습,고급,297,4,True,2024-12-03 13:54:15.958765
249,Quas quod neque ducimus est aliquam officiis minima.?,"Optio architecto reprehenderit libero quod optio. Eaque sequi eaque eos delectus voluptatibus. Corrupti esse fugit deserunt vero nemo repellendus.
Inventore quibusdam repudiandae. Impedit iusto consequuntur dolores. Porro facere beatae animi optio repudiandae.
Recusandae non debitis aspernatur sit velit commodi. Temporibus voluptatem doloremque magni deserunt neque veniam blanditiis. Vero tenetur magnam cumque quibusdam. Commodi quae iste perferendis quidem voluptas.",홍건우,bsong@example.com,건강,초급,558,11,True,2024-12-09 01:45:05.525530
246,Ipsam cupiditate numquam nobis iure reprehenderit occaecati.?,"Praesentium earum impedit nihil architecto explicabo doloremque. Eaque amet mollitia tempore at minus minus.
Adipisci reprehenderit cupiditate fugiat.
Saepe rem dicta ipsam in. Illo voluptate vitae praesentium.
Nostrum iusto perferendis veniam officia officia. Quasi sit quasi ea nemo earum. Dicta possimus accusantium consectetur numquam facilis temporibus.
Adipisci perferendis in culpa fugit quod culpa deserunt. Natus nobis suscipit.
Sunt tenetur dolorem culpa facilis excepturi.",장순자,jaehyeongim@example.net,취업,초급,352,87,False,2025-05-03 19:59:08.561678
117,Omnis quis reprehenderit inventore magnam totam.?,"Pariatur eveniet architecto praesentium mollitia repudiandae. Dolorum molestiae dolore tempora aliquid recusandae.
Sapiente sint eum quas amet. Architecto est dolorem labore.
Enim dignissimos consectetur autem reiciendis temporibus tenetur maxime. Soluta totam perspiciatis. Quidem facilis debitis similique impedit.
Reprehenderit eius doloribus tenetur natus. Impedit sapiente enim odit. Ullam nostrum debitis repudiandae.",이하윤,baemyeongja@example.com,기술,초급,416,56,False,2024-07-04 16:52:25.859756
147,Labore sint error et quibusdam.?,"Explicabo molestias consectetur deserunt non mollitia aperiam fuga. Aliquam dolorum sed quae.
Porro nam inventore minima quod rem nam. Soluta autem alias magnam perferendis aliquam.
Placeat laudantium nulla molestias aut. Ipsam recusandae rem.
Hic nihil distinctio illo voluptatibus distinctio. Pariatur eum aspernatur vitae maiores impedit cum dolore.
Aliquam minima saepe provident repellat ipsam nemo. Aliquam quo minima quisquam consequatur.",윤영미,cgim@example.com,건강,고급,115,19,True,2025-03-02 02:26:57.753790
293,Odit maxime perferendis sunt commodi et quibusdam consequatur perspiciatis.?,"Voluptatum praesentium recusandae nihil. Est perferendis vero amet dolorum voluptates fugiat libero. Saepe molestias reprehenderit tempora molestias.
Ratione dignissimos nam aliquid fugit autem autem perferendis.
Delectus odio aliquam.
Similique vero vitae beatae voluptatem. Provident nulla consectetur. Voluptates blanditiis placeat.
Occaecati voluptatum illo illo dicta quas. Distinctio ipsum fuga nisi numquam.",김현준,gimseungmin@example.net,취업,중급,440,91,True,2024-12-01 03:12:43.417626
198,Delectus molestiae sequi voluptatibus provident repudiandae ducimus voluptates.?,"At tenetur reprehenderit quam porro dolorem amet.
Velit qui suscipit unde. Quidem cum accusamus exercitationem maxime autem facere. Autem culpa tempora expedita. Magnam molestiae doloribus aspernatur reiciendis magni quia.
Inventore accusamus nulla. Iusto fugit expedita delectus fugiat.
Voluptas vel ex culpa magni ullam harum. Veniam amet sunt delectus quia exercitationem.",박도윤,dohyeonbag@example.org,취업,중급,106,39,True,2025-03-31 15:10:25.119648
207,Ad facere aliquid doloribus praesentium delectus vero aperiam vel.?,"Ab est libero quidem doloremque. Quo dolor magnam magnam aspernatur nobis.
Quibusdam rerum odio doloribus dolores reiciendis alias. Ex eos quod non libero quidem quasi. Tempora nihil soluta ratione reprehenderit.
Quod natus neque totam sapiente minus iure. Ad iure quos quo nisi recusandae laborum aspernatur.
Itaque ea mollitia possimus fuga. Accusantium ut impedit rerum. Modi quaerat necessitatibus cumque quo.",김영식,seonghungim@example.com,기타,고급,563,51,True,2024-06-23 06:52:55.007902
